"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"106843","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106844","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Girls","Urban"
"106845","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106846","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106847","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106849","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106850","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106851","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106853","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106854","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106855","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106856","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106857","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106858","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",4,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106859","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106860","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106861","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Girls","Urban"
"106862","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106863","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106864","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106865","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106866","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106867","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",1,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106868","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Girls","Urban"
"106869","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Girls","Urban"
"106870","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106871","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106872","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106873","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Girls","Urban"
"106874","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106875","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106876","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106877","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106878","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106879","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",1,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"106881","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106882","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"106883","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Girls","Urban"
"106884","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106886","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"106887","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106888","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106889","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106890","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106891","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106892","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106893","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106894","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106895","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106896","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106897","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106898","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106899","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106900","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106901","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106902","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106903","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106904","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106905","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106906","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106907","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106908","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106909","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106910","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106911","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106912","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106913","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106914","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106915","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106916","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106917","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106918","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106919","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106920","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Girls","Urban"
"106921","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106922","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106923","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Boys","Urban"
"106924","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Men","Urban"
"106925","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106926","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","South","WASH","KARAK","Women","Urban"
"106927","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",6,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"106928","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",6,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"106929","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",2,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"106930","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",8,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"106931","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",2,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"106932","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"106933","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",12,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"106934","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"106935","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",2,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"106937","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",8,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"106938","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",8,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"106939","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"106942","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"106943","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",30,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"106944","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",36,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"106945","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"106947","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",5,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"106948","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"106951","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",4,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"106952","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",40,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"106953","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",9,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"106955","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Women","Urban"
"106956","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Boys","Urban"
"106958","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Women","Urban"
"106959","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Boys","Urban"
"106961","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Boys","Urban"
"106962","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Women","Urban"
"106963","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Women","Urban"
"106964","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",9,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Boys","Urban"
"106966","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Women","Urban"
"106967","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Boys","Urban"
"106970","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Boys","Urban"
"106971","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",5,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Men","Urban"
"106972","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Men","Urban"
"106973","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Men","Urban"
"106974","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Men","Urban"
"106975","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Boys","Urban"
"106976","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","MADABA","Men","Urban"
