"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"13440","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"13441","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",540,"Individual","Zaatari District 8","North","Camp"
"13442","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2119,"Individual","Zaatari District 7","North","Camp"
"13443","WASH","01/12/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2099,"Individual","Zaatari District 8","North","Camp"
"13444","WASH","01/11/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"13445","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"13446","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",200,"Individual","Zaatari District 6","North","Camp"
"13447","WASH","01/12/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",64,"Individual","Zaatari District 6","North","Camp"
"13448","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1579,"Individual","Zaatari District 6","North","Camp"
"13449","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1520,"Individual","Zaatari District 7","North","Camp"
"13450","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1520,"Individual","Zaatari District 7","North","Camp"
"13451","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",42,"Individual","Zaatari District 7","North","Camp"
"13452","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",147,"Individual","Zaatari District 6","North","Camp"
"13453","WASH","01/11/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",64,"Individual","Zaatari District 6","North","Camp"
"13454","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",258,"Individual","Zaatari District 7","North","Camp"
"13455","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2099,"Individual","Zaatari District 8","North","Camp"
"13456","WASH","01/11/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2099,"Individual","Zaatari District 8","North","Camp"
"13457","WASH","01/11/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1799,"Individual","Zaatari District 8","North","Camp"
"13458","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2508,"Individual","Zaatari District 8","North","Camp"
"13459","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",752,"Individual","Zaatari District 8","North","Camp"
"13460","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"13461","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",249,"Individual","Zaatari District 8","North","Camp"
"13462","WASH","01/12/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",87,"Individual","Zaatari District 7","North","Camp"
"13463","WASH","01/12/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2508,"Individual","Zaatari District 8","North","Camp"
"13464","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1773,"Individual","Zaatari District 7","North","Camp"
"13465","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",49,"Individual","Zaatari District 6","North","Camp"
"13466","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"13467","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1773,"Individual","Zaatari District 7","North","Camp"
"13468","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2099,"Individual","Zaatari District 8","North","Camp"
"13469","WASH","01/12/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1579,"Individual","Zaatari District 6","North","Camp"
"13470","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",296,"Individual","Zaatari District 8","North","Camp"
"13471","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1799,"Individual","Zaatari District 8","North","Camp"
"13472","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2508,"Individual","Zaatari District 8","North","Camp"
"13473","WASH","01/09/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"13474","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1799,"Individual","Zaatari District 8","North","Camp"
"13475","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2508,"Individual","Zaatari District 8","North","Camp"
"13476","WASH","01/11/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"13477","WASH","01/08/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2119,"Individual","Zaatari District 7","North","Camp"
"13478","WASH","01/12/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2119,"Individual","Zaatari District 7","North","Camp"
"13479","WASH","01/10/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1520,"Individual","Zaatari District 7","North","Camp"
"13480","WASH","01/03/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13481","WASH","01/01/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13482","WASH","01/05/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13483","WASH","01/02/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",13150,"Individual","Zaatari Camp (all district)","North","Camp"
"13484","WASH","01/01/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13485","WASH","01/04/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"13486","WASH","01/02/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13487","WASH","01/04/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13488","WASH","01/03/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13489","WASH","01/02/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13490","WASH","01/02/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13491","WASH","01/02/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13492","WASH","01/03/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13493","WASH","01/05/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13494","WASH","01/01/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",13150,"Individual","Zaatari Camp (all district)","North","Camp"
"13495","WASH","01/05/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",13150,"Individual","Zaatari Camp (all district)","North","Camp"
"13496","WASH","01/03/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"13497","WASH","01/04/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",13150,"Individual","Zaatari Camp (all district)","North","Camp"
"13498","WASH","01/04/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13499","WASH","01/03/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13500","WASH","01/01/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"13501","WASH","01/03/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",13150,"Individual","Zaatari Camp (all district)","North","Camp"
"13502","WASH","01/05/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13503","WASH","01/04/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13504","WASH","01/01/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13505","WASH","01/05/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"13506","WASH","01/01/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",117,"Individual","Cyber City Refugee Center","North","Camp"
"13507","WASH","01/05/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13508","WASH","01/04/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",234,"Individual","King Abdullah Park Refugee Center","North","Camp"
"13509","WASH","01/02/2014","2. Sanitation / Protection from the spread of","3. Solid waste management in the camps.","# having access to gender appropriate sanitation facilities in the schools","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"13510","WASH","01/05/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","BALQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",71,"Individuals","Al Balqa Governorate","Center","Urban"
"13511","WASH","01/04/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","BALQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",590,"Individuals","Al Balqa Governorate","Center","Urban"
"13512","WASH","01/04/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","ZARQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",1538,"Individuals","Zarqa Governorate","North","Urban"
"13513","WASH","01/05/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","ZARQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",2638,"Individuals","Zarqa Governorate","North","Urban"
"13514","WASH","01/06/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","ZARQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",734,"Individuals","Zarqa Governorate","North","Urban"
"13515","WASH","01/05/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","BALQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","No","2","1702",2354,"Individuals","Al Balqa Governorate","Center","Urban"
"13516","WASH","01/12/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",6,"Individuals","Zaatari District 8","North","Urban"
"13517","WASH","01/04/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","BALQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",800,"Individuals","Al Balqa Governorate","Center","Urban"
"13518","WASH","01/06/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities ","BALQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",268,"Individuals","Al Balqa Governorate","Center","Urban"
"13600","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",60,"Individual","Jarash Governorate","North","Urban"
"13601","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",250,"Individual","Irbid Governorate","North","Urban"
"13602","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",793,"Individual","Liwa ar Ramtha","North","Urban"
"13603","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Women","LWF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1711",200,"Individual","Mafraq City","North","Urban"
"13604","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",1150,"Individual","Irbid City","North","other Affected"
"13605","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",459,"Individual","Irbid Governorate","North","Urban"
"13606","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Boys","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1711",7,"Individual","Mafraq Governorate","North","Camp"
"13607","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",1089,"Individual","Irbid City","North","other Affected"
"13608","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",163,"Individual","Liwa Bani Ubayid","North","other Affected"
"13609","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",57,"Individual","Irbid Governorate","North","Urban"
"13610","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",651,"Individual","Liwa ar Ramtha","North","other Affected"
"13611","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",45,"Individual","Irbid Governorate","North","Urban"
"13612","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",16,"Individual","Irbid Governorate","North","Camp"
"13613","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",80,"Individual","Jarash Governorate","North","other Affected"
"13614","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",663,"Individual","Irbid City","North","Urban"
"13615","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",140,"Individual","Liwa Bani Ubayid","North","Urban"
"13616","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",66,"Individual","Mafraq City","North","Urban"
"13617","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",643,"Individual","Liwa ar Ramtha","North","Urban"
"13618","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AMMAN","Boys","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",79,"Individual","Amman Governorate","Center","Camp"
"13619","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Boys","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",127,"Individual","Irbid City","North","Camp"
"13620","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",11,"Individual","Liwa Bani Ubayid","North","Urban"
