,locationName,locationId,indicatorId,indicatorName,units,indicatorCategory,value,activityId,activityName,activityCategory,month,locationCode,partnerId,partnerName,Implementation,implementation..direct.indirect.,locationx,locationy,governorate,region,district,subdistrict,refugee.camps,camp.districts,databaseId,databaseName,Sector,activity2,objective,RegionCODE,Area2
749,Country Wide,1270029952,1293796764,"# of WOMEN_IN_HOST_COMMUNITY on SGBV core principles, referral pathways and positive social norms",# women,,1500,43345,[RES1.1.1]Community engagement for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR,1342,UNWOMEN,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Community engagement for JOR,SGBV for JOR,1,Country Wide Intervention
750,Country Wide,1270029952,1434316258,Volume of compost produced from Municipal solid waste,#,,30,43326,[RES1.2.3]SW treatment cells,MUN[RES1.2]SWM,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,SW treatment cells,SWM,1,Country Wide Intervention
751,Country Wide,1270029952,1464384433,Budget Requirement for 2016,USD $,,3700000,43360,[RES1.4.5]Addiction Rehab.,PROT[RES1.4]Soc Prot Services JOR,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Addiction Rehab.,Soc Prot Services JOR,1,Country Wide Intervention
752,Country Wide,1270029952,1631963424,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43361,[RES2.4.1]Outreach hubs,SHLT[RES2.4]Affordable Housing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,Outreach hubs,Affordable Housing,1,Country Wide Intervention
753,Country Wide,1270029952,450811969,Budget Requirement for 2016,USD $,,8.00E+05,43377,[RES1.5.1]Feasibility Assessment,TRAN[1.5]Mass Transit,2016-01,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,TRANSPORT,Feasibility Assessment,Mass Transit,1,Country Wide Intervention
754,Country Wide,1270029952,1082700769,# of affordable housing units built,#,,100,43363,[RES2.4.3]Affordable Housing units,SHLT[RES2.4]Affordable Housing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,Affordable Housing units,Affordable Housing,1,Country Wide Intervention
755,Country Wide,1270029952,1521334184,"# of employers who provided OJT, job matching and apprenticeship opportunities",#,,1500,43273,[RES2.2.2]Job Matching/Career Guidance,FOOD/LIV[2.2]Perm. Emplymt for JOR,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Job Matching/Career Guidance,Perm. Emplymt for JOR,1,Country Wide Intervention
756,Country Wide,1270029952,1595944114,# of LED plans meeting their specific targets,#,,10,43281,[RES2.5.1]LED implement  LDPs,FOOD/LIV[2.5]LED and PPPs,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,LED implement  LDPs,LED and PPPs,1,Country Wide Intervention
757,Country Wide,1270029952,2095250160,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43275,[RES2.3.1]MoL capacity improved,FOOD/LIV[2.3]Labor Market Governance,2016-02,JOR,1080,ILO,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,MoL capacity improved,Labor Market Governance,1,Country Wide Intervention
758,Country Wide,1270029952,235280745,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43281,[RES2.5.1]LED implement  LDPs,FOOD/LIV[2.5]LED and PPPs,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,LED implement  LDPs,LED and PPPs,1,Country Wide Intervention
759,Country Wide,1270029952,220196424,Budget Requirement for 2016,USD $,,3.00E+05,43301,[RES1.1.5]Mental Health,HLTH[RES1.1]Primary Health Care,2016-01,JOR,249,WHO,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Mental Health,Primary Health Care,1,Country Wide Intervention
760,Country Wide,1270029952,1421359404,# of institutional capacity building interventions (excluding training) benefitting the GoJ,#,,10,43347,[RES1.1.3]Capacity of Service Providers,PROT[RES1.1]SGBV for JOR,2016-01,JOR,1342,UNWOMEN,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Capacity of Service Providers,SGBV for JOR,1,Country Wide Intervention
761,Country Wide,1270029952,447737748,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43365,[RES2.4.5]Nat. Housing entity,SHLT[RES2.4]Affordable Housing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,Nat. Housing entity,Affordable Housing,1,Country Wide Intervention
762,Country Wide,1270029952,1268380646,Budget Requirement for 2016,USD $,,1333756,43330,[RES2.1.2]Rapid city profiles,MUN[RES2.1]Urban Service Delivery,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Rapid city profiles,Urban Service Delivery,1,Country Wide Intervention
763,Country Wide,1270029952,399253838,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43282,[RES2.5.2]Value Chain developed,FOOD/LIV[2.5]LED and PPPs,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Value Chain developed,LED and PPPs,1,Country Wide Intervention
764,Country Wide,1270029952,427968989,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43315,[RES2.1.5]ADR services,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,ADR services,Efficiency of Justice services,1,Country Wide Intervention
765,Country Wide,1270029952,732794968,Budget Requirement for 2016,USD $,,2.00E+05,43315,[RES2.1.5]ADR services,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,ADR services,Efficiency of Justice services,1,Country Wide Intervention
766,Country Wide,1270029952,1007412391,Budget Requirement for 2016,USD $,,2.00E+05,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1,Country Wide Intervention
767,Country Wide,1270029952,798602966,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR,249,WHO,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1,Country Wide Intervention
768,Country Wide,1270029952,812178247,Budget Requirement for 2016,USD $,,994000,43298,[RES1.1.2]EPIs,HLTH[RES1.1]Primary Health Care,2016-01,JOR,30,UNICEF,indirect,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,EPIs,Primary Health Care,1,Country Wide Intervention
769,Country Wide,1270029952,1777036660,# of MEN provided better access to rehabilitated/developed socio-economic infrastructure,# men,,500,43283,[RES2.5.3]Socio-Econ Infrastructure,FOOD/LIV[2.5]LED and PPPs,2016-01,JOR,941,RI,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Socio-Econ Infrastructure,LED and PPPs,1,Country Wide Intervention
770,Country Wide,1270029952,223678741,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43276,[RES2.3.2]Formalize Informal sector,FOOD/LIV[2.3]Labor Market Governance,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Formalize Informal sector,Labor Market Governance,1,Country Wide Intervention
771,Country Wide,1270029952,992363427,Budget Requirement for 2016,USD $,,132000,43332,[RES2.1.3]Improv. Capacity of Mun,MUN[RES2.1]Urban Service Delivery,2016-01,JOR,1033,UNHABITAT,,direct,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Improv. Capacity of Mun,Urban Service Delivery,1,Country Wide Intervention
772,Country Wide,1270029952,1671703538,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43333,[RES2.2.1]Gov. Dvpt Plans updated,MUN[RES2.2]LDU linkages,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Gov. Dvpt Plans updated,LDU linkages,1,Country Wide Intervention
773,Country Wide,1270029952,442762961,Budget Requirement for 2016,USD $,,1420000,43333,[RES2.2.1]Gov. Dvpt Plans updated,MUN[RES2.2]LDU linkages,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Gov. Dvpt Plans updated,LDU linkages,1,Country Wide Intervention
774,Country Wide,1270029952,288259266,Budget Requirement for 2016,USD $,,8810000,43353,[RES1.3.2] Social Tensions Projects JOR,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION, Social Tensions Projects JOR,Reduce Social Tensions JOR,1,Country Wide Intervention
775,Country Wide,1270029952,1742763606,Budget Requirement for 2016,USD $,,45000,43369,[RES3.1.3]Policy Reforms,SHLT[RES3.1]Housing Framework,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,Policy Reforms,Housing Framework,1,Country Wide Intervention
776,Country Wide,1270029952,649839178,"# of  HUDC, MOPWH and other related agencies’ staff  benefitted from capacity building programmes",#,,50,43370,[RES3.1.4]HUDC fulfils mandate,SHLT[RES3.1]Housing Framework,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,HUDC fulfils mandate,Housing Framework,1,Country Wide Intervention
777,Country Wide,1270029952,454490700,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43370,[RES3.1.4]HUDC fulfils mandate,SHLT[RES3.1]Housing Framework,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,HUDC fulfils mandate,Housing Framework,1,Country Wide Intervention
778,Country Wide,1270029952,609688589,Budget Requirement for 2016,USD $,,150000,43370,[RES3.1.4]HUDC fulfils mandate,SHLT[RES3.1]Housing Framework,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,HUDC fulfils mandate,Housing Framework,1,Country Wide Intervention
779,Country Wide,1270029952,2001853239,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43335,[RES2.2.3]Mun LDU staff trained,MUN[RES2.2]LDU linkages,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Mun LDU staff trained,LDU linkages,1,Country Wide Intervention
780,Country Wide,1270029952,624758286,No of staff and units,#,,100,43335,[RES2.2.3]Mun LDU staff trained,MUN[RES2.2]LDU linkages,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Mun LDU staff trained,LDU linkages,1,Country Wide Intervention
781,Country Wide,1270029952,690159199,Needs assessment reports produced,Y/N,,2,43371,[RES1.1.1]Needs Assessment,TRAN[1.1]Assessment,2016-01,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,TRANSPORT,Needs Assessment,Assessment,1,Country Wide Intervention
782,Country Wide,1270029952,1088605802,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43374,[RES1.3.1]MoT Transport Fleet,TRAN[1.3]Transpt Capacity in North,2016-01,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,TRANSPORT,MoT Transport Fleet,Transpt Capacity in North,1,Country Wide Intervention
783,Country Wide,1270029952,2038844871,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43298,[RES1.1.2]EPIs,HLTH[RES1.1]Primary Health Care,2016-01,JOR,249,WHO,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,EPIs,Primary Health Care,1,Country Wide Intervention
784,Country Wide,1270029952,1374097491,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43337,[RES3.1.1]Review LG response,MUN[RES3.1]Local Public Sector Services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Review LG response,Local Public Sector Services,1,Country Wide Intervention
785,Country Wide,1270029952,1716641672,Budget Requirement for 2016,USD $,,850000,43337,[RES3.1.1]Review LG response,MUN[RES3.1]Local Public Sector Services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Review LG response,Local Public Sector Services,1,Country Wide Intervention
786,Country Wide,1270029952,1613927040,Budget Requirement for 2016,USD $,,618260,43284,[RES2.5.4]Coops and Associations supported,FOOD/LIV[2.5]LED and PPPs,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Coops and Associations supported,LED and PPPs,1,Country Wide Intervention
787,Country Wide,1270029952,576521032,# of associations and cooperatives demonstrating increased outputs including goods and services,#,,1,43284,[RES2.5.4]Coops and Associations supported,FOOD/LIV[2.5]LED and PPPs,2015-10,JOR,436,WVI,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Coops and Associations supported,LED and PPPs,1,Country Wide Intervention
788,Country Wide,1270029952,1169972526,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43296,[RES3.4.2]Increased animal wealth,FOOD/LIV[3.4]Restoring Pastoral Liv.,2016-01,JOR,35,FAO,indirect,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Increased animal wealth,Restoring Pastoral Liv.,1,Country Wide Intervention
789,Country Wide,1270029952,1385502977,Number of landfill cells constructed and sites rehabilitated and upgraded,#,,2,43326,[RES1.2.3]SW treatment cells,MUN[RES1.2]SWM,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,SW treatment cells,SWM,1,Country Wide Intervention
790,Country Wide,1270029952,1813181881,Budget Requirement for 2016,USD $,,1.00E+05,43338,[RES3.1.2]Assmt. Urban Planning,MUN[RES3.1]Local Public Sector Services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Assmt. Urban Planning,Local Public Sector Services,1,Country Wide Intervention
791,Country Wide,1270029952,572176595,Buses Depot constructed,#,,1,43375,[RES1.3.2]Buses Depot,TRAN[1.3]Transpt Capacity in North,2016-01,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,TRANSPORT,Buses Depot,Transpt Capacity in North,1,Country Wide Intervention
792,Country Wide,1270029952,439809186,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,20,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1,Country Wide Intervention
793,Country Wide,1270029952,809063292,Budget Requirement for 2016,USD $,,276979.165,43361,[RES2.4.1]Outreach hubs,SHLT[RES2.4]Affordable Housing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,SHELTER,Outreach hubs,Affordable Housing,1,Country Wide Intervention
794,Country Wide,1270029952,1739113609,Budget Requirement for 2016,USD $,,1500000,43324,[RES1.2.1]Equipment purchased,MUN[RES1.2]SWM,2016-02,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Equipment purchased,SWM,1,Country Wide Intervention
795,Country Wide,1270029952,1409616289,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43382,[RES2.3.3]Road Safety Awareness,TRAN[2.3]Expand Road Networks,2016-01,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,TRANSPORT,Road Safety Awareness,Expand Road Networks,1,Country Wide Intervention
796,Country Wide,1270029952,201761832,Budget Requirement for 2016,USD $,,1126162,44518,[RES3.3.3]ICT integrated finanical systems,MUN[RES3.3]Urban Financing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,ICT integrated finanical systems,Urban Financing,1,Country Wide Intervention
797,Country Wide,1270029952,2015635715,# of projects funded by CCGP for quick results,#,,15,43344,[RES3.2.4]CCGPs,MUN[RES3.2]Mun. Systems,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,CCGPs,Mun. Systems,1,Country Wide Intervention
798,Country Wide,1270029952,1923463701,# of WOMEN _IN_HOST_COMMUNITY participating in projects aimed at reducing social tensions,# women,,4000,43353,[RES1.3.2] Social Tensions Projects JOR,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR,30,UNICEF,indirect,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION, Social Tensions Projects JOR,Reduce Social Tensions JOR,1,Country Wide Intervention
799,Country Wide,1270029952,2137207051,Budget Requirement for 2016,USD $,,4.00E+05,43355,[RES1.3.3]Govt Capacity,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR,30,UNICEF,,indirect,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Govt Capacity,Reduce Social Tensions JOR,1,Country Wide Intervention
800,Country Wide,1270029952,117696556,Budget Requirement for 2016,USD $,,316000,43329,[RES2.1.1]Urban information,MUN[RES2.1]Urban Service Delivery,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Urban information,Urban Service Delivery,1,Country Wide Intervention
801,Country Wide,1270029952,1734972547,# of FEMALE government and non-government actors trained on SGBV,# female,,100,43347,[RES1.1.3]Capacity of Service Providers,PROT[RES1.1]SGBV for JOR,2016-01,JOR,1342,UNWOMEN,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Capacity of Service Providers,SGBV for JOR,1,Country Wide Intervention
802,Country Wide,1270029952,1267798385,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43297,[RES1.1.1]NCDs,HLTH[RES1.1]Primary Health Care,2016-01,JOR,249,WHO,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,NCDs,Primary Health Care,1,Country Wide Intervention
803,Country Wide,1270029952,1115293983,# MEN provided with legal awareness,# men,,5000,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1,Country Wide Intervention
804,Country Wide,1270029952,185343157,# WOMEN provided with legal awareness,# women,,5000,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1,Country Wide Intervention
805,Country Wide,1270029952,1859023061,# of municipalities awarded with interactive credit ratings,#,,5,44517,[RES3.3.2]Trainings on credit rating methodol,MUN[RES3.3]Urban Financing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Trainings on credit rating methodol,Urban Financing,1,Country Wide Intervention
806,Country Wide,1270029952,128885415,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43324,[RES1.2.1]Equipment purchased,MUN[RES1.2]SWM,2016-02,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Equipment purchased,SWM,1,Country Wide Intervention
807,Country Wide,1270029952,951472146,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43320,[RES1.1.2]Public Spaces est.,MUN[RES1.1]Non-SW delivery,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Public Spaces est.,Non-SW delivery,1,Country Wide Intervention
808,Country Wide,1270029952,1214550670,Budget Requirement for 2016,USD $,,4.00E+06,43320,[RES1.1.2]Public Spaces est.,MUN[RES1.1]Non-SW delivery,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Public Spaces est.,Non-SW delivery,1,Country Wide Intervention
809,Country Wide,1270029952,974126752,# of WOMEN_IN_HOST_COMMUNITY survivors of SGBV who access case management and multisectoral services including through shelter,# women,,50,43346,[RES1.1.2]Multi-sector for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR,1342,UNWOMEN,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Multi-sector for JOR,SGBV for JOR,1,Country Wide Intervention
810,Country Wide,1270029952,184239707,# of YOUTH FEMALE  engaged in civic engagement related intiative,# female,,20000,43354,[RES1.3.3]Youth Civic Engagement,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR,30,UNICEF,indirect,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Youth Civic Engagement,Reduce Social Tensions JOR,1,Country Wide Intervention
811,Country Wide,1270029952,1167698350,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43344,[RES3.2.4]CCGPs,MUN[RES3.2]Mun. Systems,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,CCGPs,Mun. Systems,1,Country Wide Intervention
812,Country Wide,1270029952,297767680,Budget Requirement for 2016,USD $,,125000,43344,[RES3.2.4]CCGPs,MUN[RES3.2]Mun. Systems,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,CCGPs,Mun. Systems,1,Country Wide Intervention
813,Country Wide,1270029952,1562617818,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44516,[RES3.3.1]Awarenesss and outreach teams,MUN[RES3.3]Urban Financing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Awarenesss and outreach teams,Urban Financing,1,Country Wide Intervention
814,Country Wide,1270029952,1483204625,Budget Requirement for 2016,USD $,,7405291,43354,[RES1.3.3]Youth Civic Engagement,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR,364,UNDP,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Youth Civic Engagement,Reduce Social Tensions JOR,1,Country Wide Intervention
815,Country Wide,1270029952,1554375808,Area of roads and pathways built and maintained (in km2),#,,1.4,43319,[RES1.1.1]Roads maintained,MUN[RES1.1]Non-SW delivery,2016-01,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Roads maintained,Non-SW delivery,1,Country Wide Intervention
816,Country Wide,1270029952,1099069748,Budget Requirement for 2016,USD $,,18600000,43319,[RES1.1.1]Roads maintained,MUN[RES1.1]Non-SW delivery,2016-01,JOR,113,UNOPS,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Roads maintained,Non-SW delivery,1,Country Wide Intervention
817,Country Wide,1270029952,2137207051,Budget Requirement for 2016,USD $,,48820,43355,[RES1.3.3]Govt Capacity,PROT[RES1.3]Reduce Social Tensions JOR,2015-10,JOR,436,WVI,,direct,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Govt Capacity,Reduce Social Tensions JOR,1,Country Wide Intervention
818,Country Wide,1270029952,140354292,"# of MEN_IN_HOST_COMMUNITY on SGBV core principles, referral pathways and positive social norms",# men,,250,43345,[RES1.1.1]Community engagement for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR,1342,UNWOMEN,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Community engagement for JOR,SGBV for JOR,1,Country Wide Intervention
819,Country Wide,1270029952,1730233349,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44517,[RES3.3.2]Trainings on credit rating methodol,MUN[RES3.3]Urban Financing,2016-01,JOR,1033,UNHABITAT,direct,,36.438675,31.534067,,,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,MUNICIPALITY,Trainings on credit rating methodol,Urban Financing,1,Country Wide Intervention
